GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
47009011604,2000,116.04,"Blount County, Tennessee",3227.0,6.5,13.82,143.83,14033.67,37987.64,6.92,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,182.0,2.0,2.0,1.1,1.1,0,0,1
47009011604,2001,116.04,"Blount County, Tennessee",3227.0,6.5,13.82,143.83,14033.67,37987.64,6.92,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,190.0,4.0,3.0,1.58,2.11,0,0,1
47009011604,2002,116.04,"Blount County, Tennessee",3227.0,6.5,13.82,143.83,14033.67,37987.64,6.92,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,198.0,6.0,5.0,2.53,3.03,0,0,0
47009011604,2003,116.04,"Blount County, Tennessee",3227.0,6.5,13.82,143.83,14033.67,37987.64,6.92,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,206.0,5.0,5.0,2.43,2.43,0,0,1
47009011604,2004,116.04,"Blount County, Tennessee",3227.0,6.5,13.82,143.83,14033.67,37987.64,6.92,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,214.0,8.0,8.0,3.74,3.74,0,0,1
47009011604,2005,116.04,"Blount County, Tennessee",3599.74,1.29,15.94,260.39,17624.64,52663.21,6.4,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,222.0,6.0,6.0,2.7,2.7,0,0,1
47009011604,2006,116.04,"Blount County, Tennessee",3599.74,1.29,15.94,260.39,17624.64,52663.21,6.4,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,230.0,5.0,5.0,2.17,2.17,0,0,1
47009011604,2007,116.04,"Blount County, Tennessee",3599.74,1.29,15.94,260.39,17624.64,52663.21,6.4,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,238.0,8.0,8.0,3.36,3.36,0,0,1
47009011604,2008,116.04,"Blount County, Tennessee",3599.74,1.29,15.94,260.39,17624.64,52663.21,6.4,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,246.0,8.0,7.0,2.85,3.25,0,0,1
47009011604,2009,116.04,"Blount County, Tennessee",3599.74,1.29,15.94,260.39,17624.64,52663.21,6.4,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,254.0,5.0,5.0,1.97,1.97,0,0,1
47009011605,2000,116.05,"Blount County, Tennessee",2991.0,6.5,13.82,133.31,13007.34,35209.46,6.41,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,135.0,2.0,2.0,1.48,1.48,0,0,1
47009011605,2001,116.05,"Blount County, Tennessee",2991.0,6.5,13.82,133.31,13007.34,35209.46,6.41,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,135.0,4.0,4.0,2.97,2.97,0,0,1
47009011605,2002,116.05,"Blount County, Tennessee",2991.0,6.5,13.82,133.31,13007.34,35209.46,6.41,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,135.0,8.0,7.0,5.19,5.93,0,0,0
47009011605,2003,116.05,"Blount County, Tennessee",2991.0,6.5,13.82,133.31,13007.34,35209.46,6.41,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,135.0,8.0,7.0,5.2,5.94,0,0,1
47009011605,2004,116.05,"Blount County, Tennessee",2991.0,6.5,13.82,133.31,13007.34,35209.46,6.41,97.06,0.56,0.76,0.36,0.34,0.04,0.86,0.01,135.0,8.0,8.0,5.94,5.94,0,0,1
47009011605,2005,116.05,"Blount County, Tennessee",3336.47,1.29,15.94,241.35,16335.68,48811.75,5.93,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,135.0,2.0,2.0,1.49,1.49,0,0,1
47009011605,2006,116.05,"Blount County, Tennessee",3336.47,1.29,15.94,241.35,16335.68,48811.75,5.93,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,134.0,6.0,6.0,4.46,4.46,0,0,1
47009011605,2007,116.05,"Blount County, Tennessee",3336.47,1.29,15.94,241.35,16335.68,48811.75,5.93,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,134.0,5.0,5.0,3.72,3.72,0,0,1
47009011605,2008,116.05,"Blount County, Tennessee",3336.47,1.29,15.94,241.35,16335.68,48811.75,5.93,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,134.0,3.0,3.0,2.24,2.24,0,0,1
47009011605,2009,116.05,"Blount County, Tennessee",3336.47,1.29,15.94,241.35,16335.68,48811.75,5.93,97.19,0.0,0.76,0.14,0.0,0.0,1.91,0.0,134.0,2.0,2.0,1.49,1.49,0,0,1
47009980100,2000,9801.0,"Blount County, Tennessee",16.16,11.83,46.02,0.8,58.85,214.35,0.04,90.86,5.68,1.44,0.36,0.44,0.02,1.11,0.09,1.0,0.0,0.0,0.0,0.0,0,0,1
47009980100,2001,9801.0,"Blount County, Tennessee",16.16,11.83,46.02,0.8,58.85,214.35,0.04,90.86,5.68,1.44,0.36,0.44,0.02,1.11,0.09,1.0,0.0,0.0,0.0,0.0,0,0,1
47009980100,2002,9801.0,"Blount County, Tennessee",16.16,11.83,46.02,0.8,58.85,214.35,0.04,90.86,5.68,1.44,0.36,0.44,0.02,1.11,0.09,1.0,0.0,0.0,0.0,0.0,0,0,0
47009980100,2003,9801.0,"Blount County, Tennessee",16.16,11.83,46.02,0.8,58.85,214.35,0.04,90.86,5.68,1.44,0.36,0.44,0.02,1.11,0.09,1.0,0.0,0.0,0.0,0.0,0,0,1
47009980100,2004,9801.0,"Blount County, Tennessee",16.16,11.83,46.02,0.8,58.85,214.35,0.04,90.86,5.68,1.44,0.36,0.44,0.02,1.11,0.09,0.0,0.0,0.0,0.0,0.0,0,0,1
47009980100,2005,9801.0,"Blount County, Tennessee",17.04,1.63,42.04,1.04,78.03,274.29,0.04,87.35,4.53,5.77,1.38,0.0,0.0,0.71,0.26,0.0,0.0,0.0,0.0,0.0,0,0,1
47009980100,2006,9801.0,"Blount County, Tennessee",17.04,1.63,42.04,1.04,78.03,274.29,0.04,87.35,4.53,5.77,1.38,0.0,0.0,0.71,0.26,0.0,0.0,0.0,0.0,0.0,0,0,1
47009980100,2007,9801.0,"Blount County, Tennessee",17.04,1.63,42.04,1.04,78.03,274.29,0.04,87.35,4.53,5.77,1.38,0.0,0.0,0.71,0.26,0.0,0.0,0.0,0.0,0.0,0,0,1
47009980100,2008,9801.0,"Blount County, Tennessee",17.04,1.63,42.04,1.04,78.03,274.29,0.04,87.35,4.53,5.77,1.38,0.0,0.0,0.71,0.26,0.0,0.0,0.0,0.0,0.0,0,0,1
47009980100,2009,9801.0,"Blount County, Tennessee",17.04,1.63,42.04,1.04,78.03,274.29,0.04,87.35,4.53,5.77,1.38,0.0,0.0,0.71,0.26,0.0,0.0,0.0,0.0,0.0,0,0,1
47009980200,2000,9802.0,"Blount County, Tennessee",13.0,10.01,17.82,0.97,82.1,220.21,0.04,97.91,0.09,0.67,0.46,0.2,0.0,0.66,0.02,6.0,0.0,0.0,0.0,0.0,0,0,1
47009980200,2001,9802.0,"Blount County, Tennessee",13.0,10.01,17.82,0.97,82.1,220.21,0.04,97.91,0.09,0.67,0.46,0.2,0.0,0.66,0.02,6.0,0.0,0.0,0.0,0.0,0,0,1
47009980200,2002,9802.0,"Blount County, Tennessee",13.0,10.01,17.82,0.97,82.1,220.21,0.04,97.91,0.09,0.67,0.46,0.2,0.0,0.66,0.02,7.0,0.0,0.0,0.0,0.0,0,0,0
47009980200,2003,9802.0,"Blount County, Tennessee",13.0,10.01,17.82,0.97,82.1,220.21,0.04,97.91,0.09,0.67,0.46,0.2,0.0,0.66,0.02,7.0,0.0,0.0,0.0,0.0,0,0,1
47009980200,2004,9802.0,"Blount County, Tennessee",13.0,10.01,17.82,0.97,82.1,220.21,0.04,97.91,0.09,0.67,0.46,0.2,0.0,0.66,0.02,8.0,0.0,0.0,0.0,0.0,0,0,1
47009980200,2005,9802.0,"Blount County, Tennessee",12.97,3.96,16.94,1.29,87.03,353.26,0.09,97.26,0.11,0.64,0.0,0.0,0.0,1.99,0.0,8.0,0.0,0.0,0.0,0.0,0,0,1
47009980200,2006,9802.0,"Blount County, Tennessee",12.97,3.96,16.94,1.29,87.03,353.26,0.09,97.26,0.11,0.64,0.0,0.0,0.0,1.99,0.0,8.0,0.0,0.0,0.0,0.0,0,0,1
47009980200,2007,9802.0,"Blount County, Tennessee",12.97,3.96,16.94,1.29,87.03,353.26,0.09,97.26,0.11,0.64,0.0,0.0,0.0,1.99,0.0,9.0,0.0,0.0,0.0,0.0,0,0,1
47009980200,2008,9802.0,"Blount County, Tennessee",12.97,3.96,16.94,1.29,87.03,353.26,0.09,97.26,0.11,0.64,0.0,0.0,0.0,1.99,0.0,9.0,0.0,0.0,0.0,0.0,0,0,1
47009980200,2009,9802.0,"Blount County, Tennessee",12.97,3.96,16.94,1.29,87.03,353.26,0.09,97.26,0.11,0.64,0.0,0.0,0.0,1.99,0.0,10.0,0.0,0.0,0.0,0.0,0,0,1
47011010100,2000,101.0,"Bradley County, Tennessee",4653.92,9.45,39.37,478.99,36978.39,111298.15,22.2,85.37,8.29,3.24,0.09,1.48,0.06,1.42,0.04,735.0,,,,,0,0,0
47011010100,2001,101.0,"Bradley County, Tennessee",4653.92,9.45,39.37,478.99,36978.39,111298.15,22.2,85.37,8.29,3.24,0.09,1.48,0.06,1.42,0.04,753.0,23.0,13.0,1.73,3.05,0,0,0
47011010100,2002,101.0,"Bradley County, Tennessee",4653.92,9.45,39.37,478.99,36978.39,111298.15,22.2,85.37,8.29,3.24,0.09,1.48,0.06,1.42,0.04,771.0,18.0,16.0,2.08,2.34,0,0,1
47011010100,2003,101.0,"Bradley County, Tennessee",4653.92,9.45,39.37,478.99,36978.39,111298.15,22.2,85.37,8.29,3.24,0.09,1.48,0.06,1.42,0.04,789.0,16.0,14.0,1.78,2.03,0,0,0
47011010100,2004,101.0,"Bradley County, Tennessee",4653.92,9.45,39.37,478.99,36978.39,111298.15,22.2,85.37,8.29,3.24,0.09,1.48,0.06,1.42,0.04,807.0,17.0,11.0,1.36,2.11,0,0,0
47011010100,2005,101.0,"Bradley County, Tennessee",4789.92,2.78,44.8,619.99,35624.41,141197.65,37.8,84.72,9.31,4.26,0.25,0.17,0.0,1.29,0.0,824.0,14.0,13.0,1.58,1.7,0,0,0
47011010100,2006,101.0,"Bradley County, Tennessee",4789.92,2.78,44.8,619.99,35624.41,141197.65,37.8,84.72,9.31,4.26,0.25,0.17,0.0,1.29,0.0,842.0,31.0,26.0,3.09,3.68,0,0,0
47011010100,2007,101.0,"Bradley County, Tennessee",4789.92,2.78,44.8,619.99,35624.41,141197.65,37.8,84.72,9.31,4.26,0.25,0.17,0.0,1.29,0.0,860.0,18.0,16.0,1.86,2.09,0,0,0
47011010100,2008,101.0,"Bradley County, Tennessee",4789.92,2.78,44.8,619.99,35624.41,141197.65,37.8,84.72,9.31,4.26,0.25,0.17,0.0,1.29,0.0,878.0,,,,,0,0,0
47011010100,2009,101.0,"Bradley County, Tennessee",4789.92,2.78,44.8,619.99,35624.41,141197.65,37.8,84.72,9.31,4.26,0.25,0.17,0.0,1.29,0.0,896.0,,,,,0,0,0
47011010200,2000,102.0,"Bradley County, Tennessee",4645.0,12.27,49.03,535.0,40321.0,141100.0,22.8,91.8,3.01,3.06,0.11,0.82,0.02,1.16,0.02,958.0,,,,,0,0,0
47011010200,2001,102.0,"Bradley County, Tennessee",4645.0,12.27,49.03,535.0,40321.0,141100.0,22.8,91.8,3.01,3.06,0.11,0.82,0.02,1.16,0.02,978.0,19.0,13.0,1.33,1.94,0,0,0
47011010200,2002,102.0,"Bradley County, Tennessee",4645.0,12.27,49.03,535.0,40321.0,141100.0,22.8,91.8,3.01,3.06,0.11,0.82,0.02,1.16,0.02,997.0,17.0,11.0,1.1,1.7,0,0,1
47011010200,2003,102.0,"Bradley County, Tennessee",4645.0,12.27,49.03,535.0,40321.0,141100.0,22.8,91.8,3.01,3.06,0.11,0.82,0.02,1.16,0.02,1017.0,19.0,18.0,1.77,1.87,0,0,0
47011010200,2004,102.0,"Bradley County, Tennessee",4645.0,12.27,49.03,535.0,40321.0,141100.0,22.8,91.8,3.01,3.06,0.11,0.82,0.02,1.16,0.02,1037.0,14.0,13.0,1.25,1.35,0,0,0
47011010200,2005,102.0,"Bradley County, Tennessee",4280.0,1.71,48.83,670.0,41563.0,174800.0,25.0,90.23,7.27,0.0,0.0,0.93,0.0,1.36,0.21,1057.0,30.0,24.0,2.27,2.84,0,0,0
47011010200,2006,102.0,"Bradley County, Tennessee",4280.0,1.71,48.83,670.0,41563.0,174800.0,25.0,90.23,7.27,0.0,0.0,0.93,0.0,1.36,0.21,1076.0,30.0,19.0,1.77,2.79,0,0,0
47011010200,2007,102.0,"Bradley County, Tennessee",4280.0,1.71,48.83,670.0,41563.0,174800.0,25.0,90.23,7.27,0.0,0.0,0.93,0.0,1.36,0.21,1096.0,18.0,14.0,1.28,1.64,0,0,0
47011010200,2008,102.0,"Bradley County, Tennessee",4280.0,1.71,48.83,670.0,41563.0,174800.0,25.0,90.23,7.27,0.0,0.0,0.93,0.0,1.36,0.21,1116.0,,,,,0,0,0
47011010200,2009,102.0,"Bradley County, Tennessee",4280.0,1.71,48.83,670.0,41563.0,174800.0,25.0,90.23,7.27,0.0,0.0,0.93,0.0,1.36,0.21,1135.0,,,,,0,0,0
47011010300,2000,103.0,"Bradley County, Tennessee",2431.0,29.54,45.37,410.0,27527.0,59700.0,22.8,90.87,4.98,2.34,0.37,0.04,0.04,1.23,0.12,451.0,,,,,0,0,0
47011010300,2001,103.0,"Bradley County, Tennessee",2431.0,29.54,45.37,410.0,27527.0,59700.0,22.8,90.87,4.98,2.34,0.37,0.04,0.04,1.23,0.12,460.0,12.0,11.0,2.39,2.61,0,0,0
47011010300,2002,103.0,"Bradley County, Tennessee",2431.0,29.54,45.37,410.0,27527.0,59700.0,22.8,90.87,4.98,2.34,0.37,0.04,0.04,1.23,0.12,469.0,15.0,6.0,1.28,3.2,0,0,1
47011010300,2003,103.0,"Bradley County, Tennessee",2431.0,29.54,45.37,410.0,27527.0,59700.0,22.8,90.87,4.98,2.34,0.37,0.04,0.04,1.23,0.12,477.0,16.0,16.0,3.35,3.35,0,0,0
47011010300,2004,103.0,"Bradley County, Tennessee",2431.0,29.54,45.37,410.0,27527.0,59700.0,22.8,90.87,4.98,2.34,0.37,0.04,0.04,1.23,0.12,486.0,11.0,11.0,2.26,2.26,0,0,0
47011010300,2005,103.0,"Bradley County, Tennessee",2378.0,7.02,46.82,598.0,28625.0,79300.0,33.8,84.1,2.35,6.31,3.15,0.0,0.0,3.66,0.42,495.0,18.0,15.0,3.03,3.64,0,0,0
47011010300,2006,103.0,"Bradley County, Tennessee",2378.0,7.02,46.82,598.0,28625.0,79300.0,33.8,84.1,2.35,6.31,3.15,0.0,0.0,3.66,0.42,504.0,18.0,10.0,1.98,3.57,0,0,0
47011010300,2007,103.0,"Bradley County, Tennessee",2378.0,7.02,46.82,598.0,28625.0,79300.0,33.8,84.1,2.35,6.31,3.15,0.0,0.0,3.66,0.42,513.0,17.0,16.0,3.12,3.32,0,0,0
47011010300,2008,103.0,"Bradley County, Tennessee",2378.0,7.02,46.82,598.0,28625.0,79300.0,33.8,84.1,2.35,6.31,3.15,0.0,0.0,3.66,0.42,521.0,,,,,0,0,0
47011010300,2009,103.0,"Bradley County, Tennessee",2378.0,7.02,46.82,598.0,28625.0,79300.0,33.8,84.1,2.35,6.31,3.15,0.0,0.0,3.66,0.42,530.0,,,,,0,0,0
47011010400,2000,104.0,"Bradley County, Tennessee",2492.0,38.6,72.24,320.0,12361.0,44600.0,30.4,71.91,18.34,6.14,0.32,0.4,0.04,2.41,0.44,804.0,,,,,0,0,0
47011010400,2001,104.0,"Bradley County, Tennessee",2492.0,38.6,72.24,320.0,12361.0,44600.0,30.4,71.91,18.34,6.14,0.32,0.4,0.04,2.41,0.44,806.0,30.0,26.0,3.23,3.72,0,0,0
47011010400,2002,104.0,"Bradley County, Tennessee",2492.0,38.6,72.24,320.0,12361.0,44600.0,30.4,71.91,18.34,6.14,0.32,0.4,0.04,2.41,0.44,807.0,20.0,15.0,1.86,2.48,0,0,1
47011010400,2003,104.0,"Bradley County, Tennessee",2492.0,38.6,72.24,320.0,12361.0,44600.0,30.4,71.91,18.34,6.14,0.32,0.4,0.04,2.41,0.44,809.0,27.0,25.0,3.09,3.34,0,0,0
47011010400,2004,104.0,"Bradley County, Tennessee",2492.0,38.6,72.24,320.0,12361.0,44600.0,30.4,71.91,18.34,6.14,0.32,0.4,0.04,2.41,0.44,810.0,44.0,41.0,5.06,5.43,0,0,0
47011010400,2005,104.0,"Bradley County, Tennessee",2640.0,9.09,71.42,395.0,15108.0,65000.0,32.0,56.93,14.89,24.39,3.79,0.0,0.0,0.0,0.0,812.0,51.0,38.0,4.68,6.28,0,0,0
47011010400,2006,104.0,"Bradley County, Tennessee",2640.0,9.09,71.42,395.0,15108.0,65000.0,32.0,56.93,14.89,24.39,3.79,0.0,0.0,0.0,0.0,814.0,39.0,28.0,3.44,4.79,0,0,0
47011010400,2007,104.0,"Bradley County, Tennessee",2640.0,9.09,71.42,395.0,15108.0,65000.0,32.0,56.93,14.89,24.39,3.79,0.0,0.0,0.0,0.0,815.0,47.0,35.0,4.29,5.77,0,0,0
47011010400,2008,104.0,"Bradley County, Tennessee",2640.0,9.09,71.42,395.0,15108.0,65000.0,32.0,56.93,14.89,24.39,3.79,0.0,0.0,0.0,0.0,817.0,,,,,0,0,0
47011010400,2009,104.0,"Bradley County, Tennessee",2640.0,9.09,71.42,395.0,15108.0,65000.0,32.0,56.93,14.89,24.39,3.79,0.0,0.0,0.0,0.0,818.0,,,,,0,0,0
47011010500,2000,105.0,"Bradley County, Tennessee",3047.0,12.47,61.45,380.0,20594.0,100000.0,27.1,90.94,3.87,2.59,0.36,0.69,0.03,1.41,0.1,663.0,,,,,0,0,0
47011010500,2001,105.0,"Bradley County, Tennessee",3047.0,12.47,61.45,380.0,20594.0,100000.0,27.1,90.94,3.87,2.59,0.36,0.69,0.03,1.41,0.1,665.0,20.0,15.0,2.25,3.01,0,0,0
47011010500,2002,105.0,"Bradley County, Tennessee",3047.0,12.47,61.45,380.0,20594.0,100000.0,27.1,90.94,3.87,2.59,0.36,0.69,0.03,1.41,0.1,667.0,14.0,13.0,1.95,2.1,0,0,1
47011010500,2003,105.0,"Bradley County, Tennessee",3047.0,12.47,61.45,380.0,20594.0,100000.0,27.1,90.94,3.87,2.59,0.36,0.69,0.03,1.41,0.1,670.0,24.0,22.0,3.29,3.58,0,0,0
47011010500,2004,105.0,"Bradley County, Tennessee",3047.0,12.47,61.45,380.0,20594.0,100000.0,27.1,90.94,3.87,2.59,0.36,0.69,0.03,1.41,0.1,672.0,30.0,30.0,4.47,4.47,0,0,0
47011010500,2005,105.0,"Bradley County, Tennessee",3147.0,0.73,59.52,552.0,32105.0,195600.0,33.1,87.86,5.18,3.5,0.32,1.3,0.48,1.37,0.0,674.0,38.0,29.0,4.3,5.64,0,0,0
47011010500,2006,105.0,"Bradley County, Tennessee",3147.0,0.73,59.52,552.0,32105.0,195600.0,33.1,87.86,5.18,3.5,0.32,1.3,0.48,1.37,0.0,676.0,37.0,24.0,3.55,5.47,0,0,0
47011010500,2007,105.0,"Bradley County, Tennessee",3147.0,0.73,59.52,552.0,32105.0,195600.0,33.1,87.86,5.18,3.5,0.32,1.3,0.48,1.37,0.0,678.0,17.0,15.0,2.21,2.51,0,0,0
47011010500,2008,105.0,"Bradley County, Tennessee",3147.0,0.73,59.52,552.0,32105.0,195600.0,33.1,87.86,5.18,3.5,0.32,1.3,0.48,1.37,0.0,681.0,,,,,0,0,0
47011010500,2009,105.0,"Bradley County, Tennessee",3147.0,0.73,59.52,552.0,32105.0,195600.0,33.1,87.86,5.18,3.5,0.32,1.3,0.48,1.37,0.0,683.0,,,,,0,0,0
47011010600,2000,106.0,"Bradley County, Tennessee",2978.0,13.36,41.71,503.0,35339.0,100100.0,27.2,92.78,2.52,1.88,0.03,1.68,0.03,0.97,0.1,586.0,,,,,0,0,0
47011010600,2001,106.0,"Bradley County, Tennessee",2978.0,13.36,41.71,503.0,35339.0,100100.0,27.2,92.78,2.52,1.88,0.03,1.68,0.03,0.97,0.1,593.0,16.0,10.0,1.69,2.7,0,0,0
47011010600,2002,106.0,"Bradley County, Tennessee",2978.0,13.36,41.71,503.0,35339.0,100100.0,27.2,92.78,2.52,1.88,0.03,1.68,0.03,0.97,0.1,601.0,5.0,3.0,0.5,0.83,0,0,1
47011010600,2003,106.0,"Bradley County, Tennessee",2978.0,13.36,41.71,503.0,35339.0,100100.0,27.2,92.78,2.52,1.88,0.03,1.68,0.03,0.97,0.1,608.0,14.0,8.0,1.32,2.3,0,0,0
47011010600,2004,106.0,"Bradley County, Tennessee",2978.0,13.36,41.71,503.0,35339.0,100100.0,27.2,92.78,2.52,1.88,0.03,1.68,0.03,0.97,0.1,616.0,23.0,23.0,3.74,3.74,0,0,0
47011010600,2005,106.0,"Bradley County, Tennessee",3020.0,4.7,46.91,671.0,39233.0,148000.0,24.6,87.52,5.46,7.02,0.0,0.0,0.0,0.0,0.0,623.0,29.0,24.0,3.85,4.65,0,0,0
47011010600,2006,106.0,"Bradley County, Tennessee",3020.0,4.7,46.91,671.0,39233.0,148000.0,24.6,87.52,5.46,7.02,0.0,0.0,0.0,0.0,0.0,630.0,14.0,9.0,1.43,2.22,0,0,0
47011010600,2007,106.0,"Bradley County, Tennessee",3020.0,4.7,46.91,671.0,39233.0,148000.0,24.6,87.52,5.46,7.02,0.0,0.0,0.0,0.0,0.0,638.0,13.0,9.0,1.41,2.04,0,0,0
47011010600,2008,106.0,"Bradley County, Tennessee",3020.0,4.7,46.91,671.0,39233.0,148000.0,24.6,87.52,5.46,7.02,0.0,0.0,0.0,0.0,0.0,645.0,,,,,0,0,0
47011010600,2009,106.0,"Bradley County, Tennessee",3020.0,4.7,46.91,671.0,39233.0,148000.0,24.6,87.52,5.46,7.02,0.0,0.0,0.0,0.0,0.0,653.0,,,,,0,0,0
47011010700,2000,107.0,"Bradley County, Tennessee",4538.0,25.32,56.06,414.0,20672.0,54300.0,27.7,85.37,8.57,3.7,0.31,0.37,0.02,1.5,0.15,1003.0,,,,,0,0,0
47011010700,2001,107.0,"Bradley County, Tennessee",4538.0,25.32,56.06,414.0,20672.0,54300.0,27.7,85.37,8.57,3.7,0.31,0.37,0.02,1.5,0.15,1013.0,44.0,34.0,3.36,4.34,0,0,0
47011010700,2002,107.0,"Bradley County, Tennessee",4538.0,25.32,56.06,414.0,20672.0,54300.0,27.7,85.37,8.57,3.7,0.31,0.37,0.02,1.5,0.15,1024.0,35.0,23.0,2.25,3.42,0,0,1
47011010700,2003,107.0,"Bradley County, Tennessee",4538.0,25.32,56.06,414.0,20672.0,54300.0,27.7,85.37,8.57,3.7,0.31,0.37,0.02,1.5,0.15,1034.0,46.0,38.0,3.68,4.45,0,0,0
47011010700,2004,107.0,"Bradley County, Tennessee",4538.0,25.32,56.06,414.0,20672.0,54300.0,27.7,85.37,8.57,3.7,0.31,0.37,0.02,1.5,0.15,1044.0,65.0,64.0,6.13,6.22,0,0,0
47011010700,2005,107.0,"Bradley County, Tennessee",4610.0,5.01,61.59,574.0,26915.0,70000.0,28.2,82.43,10.91,4.51,0.26,0.52,0.0,1.37,0.0,1055.0,102.0,81.0,7.68,9.67,0,0,0
47011010700,2006,107.0,"Bradley County, Tennessee",4610.0,5.01,61.59,574.0,26915.0,70000.0,28.2,82.43,10.91,4.51,0.26,0.52,0.0,1.37,0.0,1065.0,74.0,47.0,4.41,6.95,0,0,0
47011010700,2007,107.0,"Bradley County, Tennessee",4610.0,5.01,61.59,574.0,26915.0,70000.0,28.2,82.43,10.91,4.51,0.26,0.52,0.0,1.37,0.0,1075.0,69.0,54.0,5.02,6.42,0,0,0
47011010700,2008,107.0,"Bradley County, Tennessee",4610.0,5.01,61.59,574.0,26915.0,70000.0,28.2,82.43,10.91,4.51,0.26,0.52,0.0,1.37,0.0,1085.0,,,,,0,0,0
47011010700,2009,107.0,"Bradley County, Tennessee",4610.0,5.01,61.59,574.0,26915.0,70000.0,28.2,82.43,10.91,4.51,0.26,0.52,0.0,1.37,0.0,1096.0,,,,,0,0,0
47011010800,2000,108.0,"Bradley County, Tennessee",3098.0,27.31,56.41,383.0,21057.0,50700.0,24.6,80.79,15.95,2.03,0.26,0.03,0.0,0.87,0.06,691.0,,,,,0,0,0
47011010800,2001,108.0,"Bradley County, Tennessee",3098.0,27.31,56.41,383.0,21057.0,50700.0,24.6,80.79,15.95,2.03,0.26,0.03,0.0,0.87,0.06,702.0,46.0,32.0,4.56,6.55,0,0,0
47011010800,2002,108.0,"Bradley County, Tennessee",3098.0,27.31,56.41,383.0,21057.0,50700.0,24.6,80.79,15.95,2.03,0.26,0.03,0.0,0.87,0.06,713.0,55.0,41.0,5.75,7.72,0,0,1
47011010800,2003,108.0,"Bradley County, Tennessee",3098.0,27.31,56.41,383.0,21057.0,50700.0,24.6,80.79,15.95,2.03,0.26,0.03,0.0,0.87,0.06,724.0,69.0,59.0,8.15,9.53,0,0,0
47011010800,2004,108.0,"Bradley County, Tennessee",3098.0,27.31,56.41,383.0,21057.0,50700.0,24.6,80.79,15.95,2.03,0.26,0.03,0.0,0.87,0.06,735.0,81.0,68.0,9.26,11.03,0,0,0
47011010800,2005,108.0,"Bradley County, Tennessee",3555.0,9.31,67.91,560.0,19047.0,86400.0,31.6,79.27,10.15,6.1,0.48,3.99,0.0,0.0,0.0,745.0,96.0,65.0,8.72,12.88,0,0,0
47011010800,2006,108.0,"Bradley County, Tennessee",3555.0,9.31,67.91,560.0,19047.0,86400.0,31.6,79.27,10.15,6.1,0.48,3.99,0.0,0.0,0.0,756.0,104.0,60.0,7.93,13.75,0,0,0
47011010800,2007,108.0,"Bradley County, Tennessee",3555.0,9.31,67.91,560.0,19047.0,86400.0,31.6,79.27,10.15,6.1,0.48,3.99,0.0,0.0,0.0,767.0,90.0,63.0,8.21,11.73,0,0,0
47011010800,2008,108.0,"Bradley County, Tennessee",3555.0,9.31,67.91,560.0,19047.0,86400.0,31.6,79.27,10.15,6.1,0.48,3.99,0.0,0.0,0.0,778.0,,,,,0,0,0
47011010800,2009,108.0,"Bradley County, Tennessee",3555.0,9.31,67.91,560.0,19047.0,86400.0,31.6,79.27,10.15,6.1,0.48,3.99,0.0,0.0,0.0,789.0,,,,,0,0,0
47011010900,2000,109.0,"Bradley County, Tennessee",3020.51,8.61,20.78,436.93,33094.63,74687.89,19.7,96.86,0.79,0.79,0.13,0.2,0.0,1.13,0.1,251.0,,,,,0,0,0
47011010900,2001,109.0,"Bradley County, Tennessee",3020.51,8.61,20.78,436.93,33094.63,74687.89,19.7,96.86,0.79,0.79,0.13,0.2,0.0,1.13,0.1,253.0,3.0,0.0,0.0,1.19,0,0,0
47011010900,2002,109.0,"Bradley County, Tennessee",3020.51,8.61,20.78,436.93,33094.63,74687.89,19.7,96.86,0.79,0.79,0.13,0.2,0.0,1.13,0.1,255.0,3.0,2.0,0.78,1.18,0,0,1
47011010900,2003,109.0,"Bradley County, Tennessee",3020.51,8.61,20.78,436.93,33094.63,74687.89,19.7,96.86,0.79,0.79,0.13,0.2,0.0,1.13,0.1,257.0,6.0,6.0,2.33,2.33,0,0,0
